gold,Program,MethodType,RequirementID,MethodID,CallersT,CallersN,CallersU,CallersCallersT,CallersCallersN,CallersCallersU,CalleesT,CalleesN,CalleesU,CalleesCalleesT,CalleesCalleesN,CalleesCalleesU,classGold
N,jhotdraw,Leaf,2,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,3,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,4,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,5,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,6,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,8,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,9,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,20,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,10,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,21,1598,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Root,11,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,12,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,13,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,14,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,15,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,16,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,17,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,18,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,19,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,1,1599,0,0,0,0,0,0,0,0,1,0,1,1,NoTrace
N,jhotdraw,Root,2,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,3,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,4,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,5,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,6,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,8,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,9,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,20,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,10,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,21,1599,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,11,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,12,1600,0,1,1,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,13,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,14,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,15,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,16,1600,0,1,0,0,1,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,17,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,18,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,19,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,1,1600,0,1,1,0,1,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,2,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,3,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,4,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,5,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,6,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,8,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,9,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,20,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,10,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,21,1600,0,1,0,0,1,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Leaf,11,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,12,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,13,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,14,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,15,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,16,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,17,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,18,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,19,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,1,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,2,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,3,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,4,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,5,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,6,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,8,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,9,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,20,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,10,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,21,1601,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Inner,11,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,12,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,13,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,14,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,15,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,16,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,17,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,18,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,19,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,1,1602,0,0,1,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,2,1602,0,0,1,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,3,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,4,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,5,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,6,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,8,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,9,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,20,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,10,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Inner,21,1602,0,1,0,0,0,1,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,11,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,12,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,13,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,14,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,15,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,16,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,17,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,18,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,19,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,1,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,2,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,3,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,4,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,5,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,6,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,8,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,9,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,20,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,10,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Root,21,1603,0,0,0,0,0,0,0,1,0,0,0,0,NoTrace
N,jhotdraw,Leaf,11,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,12,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,13,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,14,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,15,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,16,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,17,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,18,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,19,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,1,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,2,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,3,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,4,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,5,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,6,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,8,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,9,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,20,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,10,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,21,1604,0,0,0,0,0,0,0,0,0,0,0,0,NoTrace
N,jhotdraw,Root,11,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,12,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,13,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,14,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,15,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,16,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,17,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,18,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,19,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,1,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,2,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,3,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,4,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,5,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,6,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,8,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,9,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,20,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,10,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,21,1605,0,0,0,0,0,0,0,1,1,0,0,0,NoTrace
N,jhotdraw,Root,11,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,12,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,13,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,14,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,15,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,17,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,18,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,19,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,2,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,3,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,4,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,5,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,6,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,8,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,9,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,20,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,10,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,21,1606,0,0,0,0,0,0,0,1,1,0,1,0,NoTrace
N,jhotdraw,Root,11,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,13,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,14,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,15,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,16,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,17,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,18,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,19,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,1,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,2,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,3,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,4,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,5,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,6,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,8,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,9,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,20,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,10,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Root,21,1607,0,0,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,11,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,12,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,13,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,14,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,15,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,16,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,17,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,18,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,19,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,2,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,3,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,4,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,5,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,6,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,8,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,9,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,20,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,10,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,21,1608,0,1,0,0,0,0,0,1,1,0,1,1,NoTrace
N,jhotdraw,Inner,11,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,14,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,15,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,17,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,19,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,1,1609,0,0,1,0,0,1,0,1,1,0,0,1,Trace
N,jhotdraw,Inner,2,1609,0,0,1,0,0,1,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,3,1609,0,0,1,0,0,1,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,4,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,5,1609,0,0,1,0,0,1,0,1,1,0,0,1,Trace
N,jhotdraw,Inner,6,1609,0,0,1,0,0,1,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,7,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,8,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,9,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,20,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,10,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,21,1609,0,0,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,11,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,14,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,15,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,17,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,19,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,1,1612,0,0,1,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,2,1612,1,0,1,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,3,1612,1,0,1,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,4,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
T,jhotdraw,Inner,5,1612,0,0,1,0,0,0,0,0,1,1,0,1,Trace
N,jhotdraw,Inner,6,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,7,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,8,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,9,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,20,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,10,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,21,1612,0,0,1,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,11,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,14,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,15,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,17,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,19,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,1,1613,0,1,0,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,2,1613,0,1,0,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,3,1613,0,1,0,0,0,0,0,0,1,0,0,1,Trace
N,jhotdraw,Inner,4,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
T,jhotdraw,Inner,5,1613,1,0,0,0,0,0,0,0,1,1,0,1,Trace
N,jhotdraw,Inner,6,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,7,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,8,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,9,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,20,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,10,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,21,1613,0,1,0,0,0,0,0,0,1,0,0,1,NoTrace
N,jhotdraw,Inner,11,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,14,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,15,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,17,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,19,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,1,1614,0,0,1,0,0,1,0,1,1,0,0,1,Trace
N,jhotdraw,Inner,2,1614,1,1,1,0,0,1,0,1,1,0,0,1,Trace
N,jhotdraw,Inner,3,1614,1,1,1,0,0,1,0,1,1,0,0,1,Trace
N,jhotdraw,Inner,4,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
T,jhotdraw,Inner,5,1614,0,1,1,0,0,1,1,0,1,1,0,1,Trace
N,jhotdraw,Inner,6,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,7,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,8,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,9,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,20,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,10,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
N,jhotdraw,Inner,21,1614,0,1,1,0,0,1,0,1,1,0,0,1,NoTrace
T,jhotdraw,Root,3,1616,0,0,0,0,0,0,0,1,1,0,1,1,Trace
T,jhotdraw,Inner,1,1619,0,1,1,0,0,0,0,0,1,0,0,0,Trace
T,jhotdraw,Inner,1,1620,0,0,1,0,0,0,0,0,1,0,1,1,Trace
T,jhotdraw,Root,2,1624,0,0,0,0,0,0,0,1,1,0,1,1,Trace
T,jhotdraw,Root,5,1625,0,0,0,0,0,0,0,1,1,0,0,0,Trace
T,jhotdraw,Root,5,1626,0,0,0,0,0,0,0,1,1,0,0,0,Trace
T,jhotdraw,Root,5,1627,0,0,0,0,0,0,0,1,1,0,0,0,Trace
N,jhotdraw,Leaf,11,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,14,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,15,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,17,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,19,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,1,1636,0,0,1,0,0,1,0,0,0,0,0,0,Trace
N,jhotdraw,Leaf,2,1636,1,0,1,0,1,1,0,0,0,0,0,0,Trace
N,jhotdraw,Leaf,3,1636,1,0,1,0,1,1,0,0,0,0,0,0,Trace
N,jhotdraw,Leaf,4,1636,0,0,1,0,1,1,0,0,0,0,0,0,NoTrace
N,jhotdraw,Leaf,5,1636,1,0,1,0,1,1,0,0,0,0,0,0,Trace
